,time,abs
0,       0.5, 0.0002151
1,    0.6667, 0.0002284
2,    0.8333, 7.156e-05
3,         1,  0.001444
4,     1.167,  0.001646
5,     1.333,  0.001849
6,       1.5,  0.001085
7,     1.667,  0.002088
8,     1.833, 0.0005838
9,         2,  0.002098
10,     2.167,  0.001957
11,     2.333, 0.0008868
12,       2.5,  0.002207
13,     2.667,  0.002271
14,     2.833,  0.003238
15,         3,   0.00218
16,     3.167,  0.002261
17,     3.333,  0.002445
18,       3.5,  0.002786
19,     3.667,  0.004158
20,     3.833,  0.003045
21,         4,  0.003963
22,     4.167,  0.003368
23,     4.333,   0.00431
24,       4.5,  0.003621
25,     4.667,  0.003798
26,     4.833,  0.004461
27,         5,  0.004644
28,     5.167,  0.004954
29,     5.333,  0.004013
30,       5.5,  0.003695
31,     5.667,  0.003511
32,     5.833,  0.004721
33,         6,    0.0047
34,     6.167,  0.004532
35,     6.333,  0.005924
36,       6.5,   0.00548
37,     6.667,  0.005822
38,     6.833,   0.00585
39,         7,  0.005185
40,     7.167,  0.006234
41,     7.333,  0.006558
42,       7.5,  0.006042
43,     7.667,  0.006192
44,     7.833,  0.006489
45,         8,   0.00747
46,     8.167,   0.00657
47,     8.333,  0.006715
48,       8.5,  0.007144
49,     8.667,  0.006618
50,     8.833,  0.008213
51,         9,   0.00683
52,     9.167,  0.006639
53,     9.333,  0.007857
54,       9.5,  0.007423
55,     9.667,  0.007531
56,     9.833,  0.008966
57,        10,  0.008396
58,     10.17,  0.008262
59,     10.33,   0.00783
60,      10.5,  0.009674
61,     10.67,  0.008477
62,     10.83,  0.009531
63,        11,  0.008973
64,     11.17,  0.009624
65,     11.33,  0.009615
66,      11.5,  0.009329
67,     11.67,   0.01025
68,     11.83,  0.009663
69,        12,   0.00979
70,     12.17,  0.009867
71,     12.33,  0.009764
72,      12.5,   0.01122
73,     12.67,   0.01062
74,     12.83,   0.01149
75,        13,      0.01
76,     13.17,   0.01086
77,     13.33,   0.01081
78,      13.5,   0.01102
79,     13.67,    0.0117
80,     13.83,   0.01124
81,        14,    0.0118
82,     14.17,   0.01224
83,     14.33,   0.01187
84,      14.5,   0.01253
85,     14.67,   0.01153
86,     14.83,   0.01151
87,        15,   0.01258
88,     15.17,   0.01269
89,     15.33,    0.0132
90,      15.5,   0.01299
91,     15.67,   0.01266
92,     15.83,   0.01302
93,        16,   0.01365
94,     16.17,   0.01356
95,     16.33,   0.01381
96,      16.5,   0.01309
97,     16.67,   0.01308
98,     16.83,   0.01346
99,        17,   0.01361
100,     17.17,   0.01437
101,     17.33,   0.01332
102,      17.5,   0.01497
103,     17.67,   0.01413
104,     17.83,   0.01447
105,        18,   0.01461
106,     18.17,   0.01469
107,     18.33,   0.01414
108,      18.5,   0.01479
109,     18.67,   0.01522
110,     18.83,   0.01513
111,        19,   0.01495
112,     19.17,   0.01551
113,     19.33,   0.01592
114,      19.5,   0.01498
115,     19.67,   0.01707
116,     19.83,   0.01565
117,        20,   0.01549
118,     20.17,   0.01586
119,     20.33,   0.01695
120,      20.5,   0.01636
121,     20.67,    0.0158
122,     20.83,   0.01713
123,        21,   0.01691
124,     21.17,   0.01763
125,     21.33,   0.01674
126,      21.5,   0.01692
127,     21.67,   0.01821
128,     21.83,   0.01686
129,        22,   0.01707
130,     22.17,   0.01765
131,     22.33,   0.01839
132,      22.5,   0.01776
133,     22.67,   0.01778
134,     22.83,   0.01914
135,        23,   0.01781
136,     23.17,   0.01899
137,     23.33,   0.01866
138,      23.5,   0.01851
139,     23.67,   0.01874
140,     23.83,   0.01878
141,        24,   0.01972
142,     24.17,   0.01936
143,     24.33,   0.01915
144,      24.5,   0.01886
145,     24.67,    0.0201
146,     24.83,   0.01991
147,        25,   0.01996
148,     25.17,   0.01969
149,     25.33,   0.01982
150,      25.5,   0.02008
151,     25.67,   0.02028
152,     25.83,    0.0196
153,        26,   0.02074
154,     26.17,   0.02056
155,     26.33,    0.0209
156,      26.5,    0.0197
157,     26.67,   0.02188
158,     26.83,   0.02131
159,        27,    0.0213
160,     27.17,   0.02153
161,     27.33,   0.02159
162,      27.5,   0.02238
163,     27.67,   0.02217
164,     27.83,   0.02227
165,        28,   0.02193
166,     28.17,   0.02271
167,     28.33,   0.02212
168,      28.5,    0.0239
169,     28.67,   0.02282
170,     28.83,   0.02334
