,time,abs
0,       0.5,-0.0002125
1,    0.6667,-0.0004489
2,    0.8333, 0.0004036
3,         1, -6.52e-05
4,     1.167,  0.001023
5,     1.333, 0.0007585
6,       1.5,  0.000696
7,     1.667,-0.0001856
8,     1.833, 0.0007324
9,         2, 0.0006418
10,     2.167, 0.0007968
11,     2.333, 0.0008969
12,       2.5,  0.001373
13,     2.667, 0.0003495
14,     2.833, 0.0008068
15,         3,  0.001515
16,     3.167,   0.00177
17,     3.333,  0.001821
18,       3.5,  0.001894
19,     3.667,  0.002053
20,     3.833,  0.001082
21,         4,  0.001918
22,     4.167,  0.002737
23,     4.333,  0.001862
24,       4.5,  0.002448
25,     4.667,   0.00237
26,     4.833,  0.003012
27,         5,  0.002129
28,     5.167,  0.002438
29,     5.333,  0.002564
30,       5.5,  0.003779
31,     5.667,  0.002513
32,     5.833,  0.002894
33,         6,  0.003154
34,     6.167,  0.002353
35,     6.333,  0.002616
36,       6.5,  0.003676
37,     6.667,  0.003086
38,     6.833,  0.003419
39,         7,  0.003775
40,     7.167,  0.003247
41,     7.333,  0.003335
42,       7.5,  0.003787
43,     7.667,  0.004116
44,     7.833,  0.004019
45,         8,  0.003223
46,     8.167,  0.003817
47,     8.333,  0.003995
48,       8.5,  0.004173
49,     8.667,  0.004021
50,     8.833,  0.003582
51,         9,  0.004178
52,     9.167,  0.004589
53,     9.333,  0.004619
54,       9.5,  0.003895
55,     9.667,  0.004201
56,     9.833,  0.005323
57,        10,  0.004738
58,     10.17,  0.004208
59,     10.33,  0.005415
60,      10.5,  0.005425
61,     10.67,  0.005286
62,     10.83,  0.004657
63,        11,  0.005626
64,     11.17,  0.004443
65,     11.33,  0.005314
66,      11.5,  0.005214
67,     11.67,  0.005354
68,     11.83,  0.006167
69,        12,  0.005403
70,     12.17,  0.005284
71,     12.33,  0.005699
72,      12.5,  0.005483
73,     12.67,  0.004702
74,     12.83,  0.005161
75,        13,  0.006758
76,     13.17,    0.0058
77,     13.33,  0.006071
78,      13.5,  0.006941
79,     13.67,  0.005927
80,     13.83,  0.006373
81,        14,  0.005705
82,     14.17,  0.006707
83,     14.33,  0.006511
84,      14.5,  0.006895
85,     14.67,  0.007259
86,     14.83,   0.00619
87,        15,  0.006263
88,     15.17,  0.006684
89,     15.33,  0.008005
90,      15.5,  0.006685
91,     15.67,  0.006145
92,     15.83,  0.006813
93,        16,  0.006924
94,     16.17,  0.007875
95,     16.33,  0.007956
96,      16.5,  0.007972
97,     16.67,  0.007545
98,     16.83,  0.007383
99,        17,  0.006473
100,     17.17,  0.007504
101,     17.33,  0.008254
102,      17.5,  0.008352
103,     17.67,  0.007702
104,     17.83,  0.006989
105,        18,  0.008195
106,     18.17,  0.007935
107,     18.33,  0.008687
108,      18.5,  0.007626
109,     18.67,   0.00721
110,     18.83,  0.008215
111,        19,  0.008289
112,     19.17,  0.008089
113,     19.33,  0.009253
114,      19.5,   0.00864
115,     19.67,   0.00931
116,     19.83,  0.008376
117,        20,  0.008866
118,     20.17,  0.008633
119,     20.33,  0.009125
120,      20.5,  0.008521
121,     20.67,  0.008361
122,     20.83,  0.009117
123,        21,  0.009045
124,     21.17,  0.009378
125,     21.33,  0.008724
126,      21.5,   0.01001
127,     21.67,  0.009124
128,     21.83,  0.009694
129,        22,  0.009445
130,     22.17,   0.01018
131,     22.33,  0.008913
132,      22.5,   0.01005
133,     22.67,  0.009847
134,     22.83,  0.009674
135,        23,  0.009642
136,     23.17,  0.009239
137,     23.33,   0.01029
138,      23.5,   0.01053
139,     23.67,   0.00961
140,     23.83,   0.01031
141,        24,   0.01037
142,     24.17,  0.009156
143,     24.33,   0.01036
144,      24.5,   0.01021
145,     24.67,   0.01094
146,     24.83,   0.01104
147,        25,   0.01119
148,     25.17,   0.01031
149,     25.33,   0.01073
150,      25.5,   0.01039
151,     25.67,   0.01116
152,     25.83,   0.01034
153,        26,   0.01038
154,     26.17,   0.01082
155,     26.33,   0.01126
156,      26.5,   0.01038
157,     26.67,   0.01173
158,     26.83,   0.01055
159,        27,  0.009719
160,     27.17,    0.0115
161,     27.33,   0.01157
162,      27.5,   0.01107
163,     27.67,    0.0112
164,     27.83,   0.01161
165,        28,   0.01169
166,     28.17,   0.01153
167,     28.33,   0.01114
168,      28.5,   0.01228
169,     28.67,   0.01218
170,     28.83,   0.01211
171,        29,   0.01219
172,     29.17,   0.01181
173,     29.33,   0.01205
174,      29.5,   0.01197
175,     29.67,   0.01225
176,     29.83,    0.0121
177,        30,   0.01116
178,     30.17,   0.01212
179,     30.33,   0.01219
180,      30.5,   0.01292
181,     30.67,   0.01221
182,     30.83,   0.01241
183,        31,   0.01345
184,     31.17,   0.01278
185,     31.33,   0.01303
186,      31.5,   0.01225
187,     31.67,   0.01207
188,     31.83,   0.01297
189,        32,   0.01264
190,     32.17,   0.01233
191,     32.33,   0.01378
192,      32.5,   0.01296
193,     32.67,   0.01276
194,     32.83,    0.0128
195,        33,   0.01275
196,     33.17,    0.0142
197,     33.33,   0.01245
198,      33.5,   0.01342
199,     33.67,   0.01318
200,     33.83,   0.01403
201,        34,   0.01405
202,     34.17,   0.01356
203,     34.33,   0.01376
204,      34.5,   0.01282
205,     34.67,   0.01396
206,     34.83,   0.01363
207,        35,   0.01445
208,     35.17,   0.01367
209,     35.33,   0.01407
210,      35.5,   0.01412
211,     35.67,   0.01353
212,     35.83,   0.01453
213,        36,   0.01481
214,     36.17,   0.01329
215,     36.33,   0.01532
216,      36.5,   0.01481
217,     36.67,   0.01481
218,     36.83,   0.01439
219,        37,   0.01381
220,     37.17,   0.01466
221,     37.33,   0.01547
222,      37.5,   0.01412
223,     37.67,    0.0155
224,     37.83,   0.01432
225,        38,    0.0143
226,     38.17,   0.01504
227,     38.33,   0.01391
228,      38.5,    0.0155
229,     38.67,    0.0141
230,     38.83,   0.01477
231,        39,   0.01499
232,     39.17,   0.01508
233,     39.33,   0.01566
234,      39.5,   0.01447
235,     39.67,   0.01467
236,     39.83,   0.01603
237,        40,   0.01589
238,     40.17,   0.01528
239,     40.33,   0.01545
240,      40.5,   0.01569
241,     40.67,   0.01537
242,     40.83,   0.01572
243,        41,   0.01471
244,     41.17,   0.01595
245,     41.33,   0.01602
246,      41.5,   0.01497
247,     41.67,   0.01581
248,     41.83,   0.01544
249,        42,   0.01596
250,     42.17,   0.01588
251,     42.33,   0.01547
252,      42.5,   0.01639
253,     42.67,    0.0155
254,     42.83,    0.0165
255,        43,   0.01694
256,     43.17,   0.01654
257,     43.33,    0.0164
258,      43.5,    0.0167
259,     43.67,   0.01734
260,     43.83,   0.01619
261,        44,   0.01614
262,     44.17,   0.01658
263,     44.33,   0.01669
264,      44.5,   0.01652
265,     44.67,   0.01635
266,     44.83,   0.01658
267,        45,   0.01654
268,     45.17,   0.01644
269,     45.33,   0.01695
270,      45.5,   0.01781
271,     45.67,   0.01708
272,     45.83,   0.01671
273,        46,   0.01672
274,     46.17,   0.01699
275,     46.33,   0.01624
276,      46.5,   0.01776
277,     46.67,   0.01643
278,     46.83,   0.01794
279,        47,   0.01766
280,     47.17,   0.01836
281,     47.33,   0.01722
282,      47.5,   0.01702
283,     47.67,   0.01739
284,     47.83,   0.01782
285,        48,   0.01742
286,     48.17,    0.0175
287,     48.33,   0.01714
288,      48.5,   0.01788
289,     48.67,   0.01789
290,     48.83,   0.01804
