,time,abs
0,       0.5,  0.002089
1,    0.6667,  0.005509
2,    0.8333,  0.004744
3,         1,  0.005807
4,     1.167,  0.008115
5,     1.333,  0.009502
6,       1.5,  0.006919
7,     1.667,   0.01247
8,     1.833,   0.01379
9,         2,   0.01416
10,     2.167,    0.0152
11,     2.333,   0.01561
12,       2.5,   0.01527
13,     2.667,   0.01937
14,     2.833,   0.01886
15,         3,   0.02156
16,     3.167,   0.02033
17,     3.333,    0.0235
18,       3.5,   0.02295
19,     3.667,   0.02541
20,     3.833,   0.02666
21,         4,   0.02879
22,     4.167,   0.02814
23,     4.333,   0.03062
24,       4.5,   0.03268
25,     4.667,   0.03128
26,     4.833,   0.03361
27,         5,   0.03349
28,     5.167,   0.03554
29,     5.333,   0.03734
30,       5.5,   0.03633
31,     5.667,   0.03946
32,     5.833,   0.03962
33,         6,   0.03974
34,     6.167,   0.04145
35,     6.333,   0.04177
36,       6.5,   0.04307
37,     6.667,   0.04417
38,     6.833,    0.0469
39,         7,   0.04799
40,     7.167,   0.04791
41,     7.333,   0.04873
42,       7.5,   0.05033
43,     7.667,   0.05142
44,     7.833,   0.05414
45,         8,   0.05315
46,     8.167,   0.05439
47,     8.333,   0.05371
48,       8.5,   0.05626
49,     8.667,   0.05945
50,     8.833,   0.05816
51,         9,   0.05965
52,     9.167,   0.06162
53,     9.333,   0.06418
54,       9.5,   0.06346
55,     9.667,   0.06466
56,     9.833,   0.06538
57,        10,   0.06597
58,     10.17,   0.06758
59,     10.33,   0.06911
60,      10.5,    0.0687
61,     10.67,   0.07065
62,     10.83,   0.07068
63,        11,   0.07154
64,     11.17,    0.0735
65,     11.33,   0.07533
66,      11.5,   0.07769
67,     11.67,    0.0757
68,     11.83,    0.0778
69,        12,   0.07739
70,     12.17,   0.07987
71,     12.33,   0.08103
72,      12.5,   0.08114
73,     12.67,   0.08436
74,     12.83,   0.08337
75,        13,    0.0854
76,     13.17,    0.0875
77,     13.33,   0.08723
78,      13.5,   0.09117
79,     13.67,   0.08903
80,     13.83,   0.08935
81,        14,   0.09355
82,     14.17,   0.09241
83,     14.33,   0.09551
84,      14.5,   0.09619
85,     14.67,   0.09493
86,     14.83,   0.09982
87,        15,   0.09802
88,     15.17,   0.09819
89,     15.33,    0.1003
90,      15.5,    0.1029
91,     15.67,    0.1029
92,     15.83,    0.1047
93,        16,     0.105
94,     16.17,     0.106
95,     16.33,    0.1064
96,      16.5,     0.108
97,     16.67,    0.1071
98,     16.83,    0.1101
99,        17,    0.1112
100,     17.17,    0.1112
101,     17.33,    0.1139
102,      17.5,    0.1153
103,     17.67,    0.1134
104,     17.83,    0.1143
105,        18,    0.1165
106,     18.17,    0.1175
107,     18.33,    0.1184
108,      18.5,    0.1202
109,     18.67,    0.1205
110,     18.83,    0.1234
111,        19,    0.1225
112,     19.17,    0.1251
113,     19.33,    0.1263
114,      19.5,    0.1246
115,     19.67,    0.1274
116,     19.83,    0.1291
117,        20,    0.1313
118,     20.17,     0.131
119,     20.33,    0.1324
120,      20.5,    0.1322
121,     20.67,     0.138
122,     20.83,    0.1354
123,        21,    0.1353
124,     21.17,    0.1388
125,     21.33,    0.1345
126,      21.5,    0.1395
127,     21.67,    0.1387
128,     21.83,    0.1401
129,        22,    0.1447
130,     22.17,    0.1428
131,     22.33,    0.1429
132,      22.5,    0.1444
133,     22.67,    0.1466
134,     22.83,     0.146
135,        23,    0.1492
136,     23.17,    0.1491
137,     23.33,    0.1484
138,      23.5,     0.152
139,     23.67,    0.1493
140,     23.83,    0.1518
141,        24,    0.1526
142,     24.17,     0.156
143,     24.33,    0.1566
144,      24.5,    0.1573
145,     24.67,    0.1572
146,     24.83,    0.1597
147,        25,    0.1609
148,     25.17,    0.1595
149,     25.33,     0.164
150,      25.5,    0.1621
151,     25.67,    0.1672
152,     25.83,    0.1655
153,        26,    0.1659
154,     26.17,     0.167
155,     26.33,    0.1704
156,      26.5,    0.1699
157,     26.67,    0.1714
158,     26.83,    0.1718
159,        27,    0.1728
160,     27.17,    0.1757
161,     27.33,    0.1765
162,      27.5,    0.1749
163,     27.67,    0.1749
164,     27.83,    0.1765
165,        28,    0.1762
166,     28.17,    0.1778
167,     28.33,    0.1814
168,      28.5,    0.1829
169,     28.67,    0.1843
170,     28.83,    0.1842
171,        29,    0.1825
172,     29.17,    0.1848
173,     29.33,    0.1863
174,      29.5,    0.1901
175,     29.67,    0.1868
176,     29.83,    0.1889
177,        30,     0.191
178,     30.17,    0.1936
179,     30.33,    0.1901
180,      30.5,    0.1926
181,     30.67,     0.195
182,     30.83,    0.1929
183,        31,    0.1952
184,     31.17,    0.1966
185,     31.33,    0.1971
186,      31.5,    0.1991
187,     31.67,    0.2003
188,     31.83,    0.1979
189,        32,    0.2012
190,     32.17,    0.2024
191,     32.33,    0.2028
192,      32.5,    0.2046
193,     32.67,    0.2042
194,     32.83,    0.2058
195,        33,    0.2093
196,     33.17,    0.2077
197,     33.33,    0.2099
198,      33.5,      0.21
199,     33.67,    0.2124
200,     33.83,    0.2108
201,        34,     0.213
202,     34.17,    0.2151
203,     34.33,     0.215
204,      34.5,    0.2142
205,     34.67,    0.2174
206,     34.83,    0.2172
207,        35,    0.2174
208,     35.17,     0.221
209,     35.33,    0.2202
210,      35.5,    0.2225
211,     35.67,    0.2209
212,     35.83,    0.2235
213,        36,    0.2257
214,     36.17,    0.2242
215,     36.33,     0.227
216,      36.5,    0.2278
217,     36.67,    0.2298
218,     36.83,    0.2297
219,        37,    0.2291
220,     37.17,    0.2308
221,     37.33,    0.2333
222,      37.5,    0.2336
223,     37.67,    0.2337
224,     37.83,    0.2331
225,        38,    0.2363
226,     38.17,    0.2373
227,     38.33,    0.2385
228,      38.5,    0.2375
229,     38.67,    0.2394
230,     38.83,    0.2377
231,        39,    0.2406
232,     39.17,    0.2418
233,     39.33,    0.2454
234,      39.5,    0.2444
235,     39.67,    0.2439
236,     39.83,    0.2448
237,        40,     0.247
238,     40.17,    0.2443
239,     40.33,    0.2472
240,      40.5,    0.2518
241,     40.67,    0.2504
242,     40.83,    0.2517
243,        41,    0.2513
244,     41.17,    0.2521
245,     41.33,    0.2526
246,      41.5,    0.2547
247,     41.67,    0.2565
248,     41.83,    0.2577
249,        42,    0.2566
250,     42.17,    0.2579
251,     42.33,    0.2595
252,      42.5,      0.26
