,time,abs
0,       0.5,  0.006801
1,    0.6667,   0.01132
2,    0.8333,   0.01619
3,         1,   0.01563
4,     1.167,   0.02086
5,     1.333,   0.02194
6,       1.5,   0.02372
7,     1.667,   0.02747
8,     1.833,   0.02921
9,         2,   0.03303
10,     2.167,   0.03618
11,     2.333,   0.03757
12,       2.5,   0.04076
13,     2.667,   0.04246
14,     2.833,   0.04536
15,         3,   0.04831
16,     3.167,   0.05118
17,     3.333,    0.0525
18,       3.5,    0.0557
19,     3.667,   0.05724
20,     3.833,   0.05963
21,         4,   0.06404
22,     4.167,   0.06328
23,     4.333,   0.06787
24,       4.5,   0.07088
25,     4.667,   0.06908
26,     4.833,   0.07492
27,         5,   0.07772
28,     5.167,   0.07919
29,     5.333,   0.08245
30,       5.5,   0.08248
31,     5.667,   0.08672
32,     5.833,   0.08481
33,         6,   0.08897
34,     6.167,   0.08989
35,     6.333,   0.09397
36,       6.5,   0.09626
37,     6.667,   0.09635
38,     6.833,    0.1005
39,         7,    0.1007
40,     7.167,    0.1035
41,     7.333,     0.105
42,       7.5,    0.1069
43,     7.667,    0.1094
44,     7.833,    0.1104
45,         8,    0.1123
46,     8.167,    0.1116
47,     8.333,    0.1159
48,       8.5,     0.118
49,     8.667,    0.1184
50,     8.833,    0.1226
51,         9,    0.1213
52,     9.167,    0.1258
53,     9.333,    0.1268
54,       9.5,    0.1267
55,     9.667,    0.1291
56,     9.833,    0.1327
57,        10,    0.1337
58,     10.17,    0.1363
59,     10.33,    0.1359
60,      10.5,    0.1378
61,     10.67,    0.1383
62,     10.83,    0.1406
63,        11,    0.1422
64,     11.17,     0.143
65,     11.33,    0.1471
66,      11.5,    0.1495
67,     11.67,     0.146
68,     11.83,     0.147
69,        12,    0.1517
70,     12.17,    0.1514
71,     12.33,    0.1538
72,      12.5,    0.1532
73,     12.67,    0.1577
74,     12.83,    0.1556
75,        13,    0.1576
76,     13.17,    0.1587
77,     13.33,    0.1601
78,      13.5,    0.1617
79,     13.67,    0.1618
80,     13.83,    0.1629
81,        14,    0.1659
82,     14.17,    0.1658
83,     14.33,    0.1675
84,      14.5,    0.1694
85,     14.67,    0.1693
86,     14.83,    0.1715
87,        15,    0.1711
88,     15.17,    0.1728
89,     15.33,     0.175
90,      15.5,     0.175
91,     15.67,    0.1778
92,     15.83,    0.1772
93,        16,    0.1778
94,     16.17,    0.1784
