,time,abs
0,       0.5,  0.007783
1,    0.6667,  0.009194
2,    0.8333,   0.01079
3,         1,   0.01496
4,     1.167,    0.0158
5,     1.333,   0.01868
6,       1.5,   0.02003
7,     1.667,   0.02236
8,     1.833,   0.02655
9,         2,   0.02936
10,     2.167,   0.02825
11,     2.333,   0.03211
12,       2.5,   0.03479
13,     2.667,   0.03826
14,     2.833,   0.04032
15,         3,   0.04222
16,     3.167,   0.04559
17,     3.333,   0.04825
18,       3.5,   0.04764
19,     3.667,   0.05115
20,     3.833,   0.05572
21,         4,   0.05852
22,     4.167,   0.05833
23,     4.333,   0.06194
24,       4.5,   0.06219
25,     4.667,   0.06573
26,     4.833,    0.0691
27,         5,   0.06912
28,     5.167,   0.07424
29,     5.333,   0.07553
30,       5.5,   0.07576
31,     5.667,   0.08039
32,     5.833,   0.08189
33,         6,   0.08373
34,     6.167,   0.08471
35,     6.333,   0.08798
36,       6.5,    0.0903
37,     6.667,   0.09188
38,     6.833,   0.09595
39,         7,   0.09849
40,     7.167,    0.1021
41,     7.333,    0.1046
42,       7.5,    0.1065
43,     7.667,     0.107
44,     7.833,    0.1104
45,         8,    0.1111
46,     8.167,    0.1169
47,     8.333,    0.1173
48,       8.5,    0.1197
49,     8.667,    0.1233
50,     8.833,    0.1268
51,         9,    0.1271
52,     9.167,    0.1305
53,     9.333,    0.1312
54,       9.5,     0.134
55,     9.667,    0.1344
56,     9.833,    0.1383
57,        10,    0.1431
58,     10.17,    0.1442
59,     10.33,    0.1465
60,      10.5,     0.149
61,     10.67,    0.1521
62,     10.83,    0.1534
63,        11,     0.157
64,     11.17,    0.1575
65,     11.33,    0.1579
66,      11.5,    0.1611
67,     11.67,    0.1671
68,     11.83,    0.1645
69,        12,    0.1705
70,     12.17,    0.1716
71,     12.33,    0.1721
72,      12.5,    0.1762
73,     12.67,    0.1784
74,     12.83,    0.1802
75,        13,     0.186
76,     13.17,    0.1879
77,     13.33,    0.1877
78,      13.5,    0.1895
79,     13.67,    0.1924
80,     13.83,    0.1936
81,        14,    0.1951
82,     14.17,    0.2012
83,     14.33,    0.2025
84,      14.5,    0.2042
85,     14.67,    0.2065
86,     14.83,    0.2095
87,        15,    0.2118
88,     15.17,    0.2117
89,     15.33,    0.2182
90,      15.5,     0.218
91,     15.67,    0.2203
92,     15.83,    0.2229
93,        16,    0.2248
94,     16.17,    0.2292
95,     16.33,    0.2313
96,      16.5,    0.2315
97,     16.67,    0.2381
98,     16.83,    0.2364
99,        17,    0.2401
100,     17.17,    0.2406
101,     17.33,    0.2453
102,      17.5,    0.2479
103,     17.67,    0.2474
104,     17.83,    0.2504
105,        18,    0.2543
106,     18.17,    0.2547
107,     18.33,    0.2578
108,      18.5,    0.2618
109,     18.67,    0.2629
110,     18.83,    0.2626
111,        19,    0.2663
112,     19.17,    0.2716
113,     19.33,    0.2723
114,      19.5,    0.2736
115,     19.67,    0.2777
116,     19.83,    0.2807
117,        20,    0.2805
118,     20.17,     0.285
119,     20.33,    0.2869
120,      20.5,    0.2876
121,     20.67,    0.2895
122,     20.83,    0.2909
123,        21,    0.2943
124,     21.17,    0.2965
125,     21.33,    0.2973
126,      21.5,    0.3055
127,     21.67,    0.3052
128,     21.83,    0.3048
129,        22,    0.3106
130,     22.17,    0.3115
131,     22.33,    0.3138
132,      22.5,    0.3174
133,     22.67,    0.3194
134,     22.83,    0.3198
135,        23,    0.3245
136,     23.17,    0.3258
137,     23.33,    0.3279
138,      23.5,    0.3306
139,     23.67,    0.3321
140,     23.83,    0.3344
141,        24,    0.3382
142,     24.17,    0.3381
143,     24.33,    0.3419
144,      24.5,    0.3456
145,     24.67,    0.3479
146,     24.83,    0.3477
147,        25,    0.3505
148,     25.17,    0.3542
149,     25.33,    0.3534
150,      25.5,    0.3579
151,     25.67,    0.3607
152,     25.83,    0.3627
153,        26,    0.3667
154,     26.17,     0.367
155,     26.33,     0.371
156,      26.5,    0.3725
157,     26.67,    0.3772
158,     26.83,    0.3765
159,        27,    0.3786
160,     27.17,    0.3821
161,     27.33,    0.3839
162,      27.5,     0.387
163,     27.67,    0.3899
164,     27.83,    0.3909
165,        28,    0.3916
166,     28.17,    0.3971
167,     28.33,    0.3978
168,      28.5,    0.4009
169,     28.67,     0.402
170,     28.83,    0.4046
171,        29,    0.4068
172,     29.17,    0.4108
