,time,abs
0,       0.5,-4.811e-05
1,    0.6667,  0.002724
2,    0.8333,-0.0009229
3,         1,   0.00167
4,     1.167,  0.001993
5,     1.333, 0.0008743
6,       1.5,  0.003049
7,     1.667,   0.00326
8,     1.833,  0.001617
9,         2,  0.003706
10,     2.167,  0.004791
11,     2.333,  0.005215
12,       2.5,   0.00432
13,     2.667,  0.003846
14,     2.833,  0.005193
15,         3,  0.004432
16,     3.167,  0.004421
17,     3.333,  0.004045
18,       3.5,  0.004423
19,     3.667,  0.004773
20,     3.833,  0.006191
21,         4,  0.004404
22,     4.167,  0.007745
23,     4.333,  0.006739
24,       4.5,  0.005781
25,     4.667,  0.006653
26,     4.833,  0.006318
27,         5,  0.007718
28,     5.167,   0.00834
29,     5.333,  0.009966
30,       5.5,   0.01015
31,     5.667,  0.008213
32,     5.833,  0.009972
33,         6,  0.009305
34,     6.167,   0.00781
35,     6.333,  0.009284
36,       6.5,  0.009609
37,     6.667,  0.009362
38,     6.833,  0.009868
39,         7,   0.01045
40,     7.167,  0.008858
41,     7.333,   0.01168
42,       7.5,   0.01141
43,     7.667,   0.01322
44,     7.833,   0.01175
45,         8,   0.01195
46,     8.167,   0.01192
47,     8.333,   0.01288
48,       8.5,   0.01324
49,     8.667,   0.01322
50,     8.833,   0.01213
51,         9,   0.01228
52,     9.167,    0.0134
53,     9.333,   0.01344
54,       9.5,   0.01521
55,     9.667,   0.01517
56,     9.833,   0.01496
57,        10,   0.01393
58,     10.17,   0.01649
59,     10.33,   0.01496
60,      10.5,   0.01596
61,     10.67,   0.01463
62,     10.83,   0.01716
63,        11,   0.01823
64,     11.17,   0.01856
65,     11.33,   0.01789
66,      11.5,    0.0178
67,     11.67,   0.01719
68,     11.83,   0.01869
69,        12,   0.01619
70,     12.17,   0.01837
71,     12.33,   0.01899
72,      12.5,   0.01933
73,     12.67,   0.02002
74,     12.83,   0.01606
75,        13,    0.0185
76,     13.17,   0.02058
77,     13.33,   0.02182
78,      13.5,   0.02072
79,     13.67,   0.02084
80,     13.83,   0.02035
81,        14,   0.02128
82,     14.17,   0.02059
83,     14.33,   0.02287
84,      14.5,   0.02113
85,     14.67,   0.02233
86,     14.83,   0.02142
87,        15,   0.02257
88,     15.17,   0.02469
89,     15.33,    0.0233
90,      15.5,   0.02396
91,     15.67,   0.02393
92,     15.83,   0.02516
93,        16,    0.0247
94,     16.17,   0.02511
95,     16.33,    0.0264
96,      16.5,   0.02502
97,     16.67,   0.02435
98,     16.83,   0.02338
99,        17,   0.02501
100,     17.17,   0.02589
101,     17.33,   0.02573
102,      17.5,   0.02595
103,     17.67,   0.02448
104,     17.83,   0.02687
105,        18,   0.02825
106,     18.17,   0.02633
107,     18.33,   0.02746
108,      18.5,   0.02834
109,     18.67,   0.02857
110,     18.83,   0.02855
111,        19,   0.02595
112,     19.17,   0.02935
113,     19.33,   0.02931
114,      19.5,   0.02871
115,     19.67,    0.0308
116,     19.83,   0.03203
117,        20,   0.03075
118,     20.17,   0.03015
119,     20.33,   0.03093
120,      20.5,    0.0289
121,     20.67,   0.02999
122,     20.83,   0.03174
123,        21,   0.03341
124,     21.17,   0.02977
125,     21.33,   0.03137
126,      21.5,   0.03334
127,     21.67,   0.03143
128,     21.83,   0.03166
129,        22,   0.03335
130,     22.17,   0.03355
131,     22.33,   0.03395
132,      22.5,   0.03213
133,     22.67,   0.03387
134,     22.83,   0.03585
135,        23,   0.03322
136,     23.17,   0.03478
137,     23.33,   0.03399
138,      23.5,   0.03521
139,     23.67,   0.03297
140,     23.83,   0.03638
141,        24,   0.03845
142,     24.17,   0.03657
143,     24.33,   0.03736
144,      24.5,   0.03589
145,     24.67,   0.03638
146,     24.83,   0.03772
