,time,abs
0,0.5,0.002989969035264839
1,0.6666666666666666,0.005211987526165032
2,0.8333333333333333,-0.005432407907761958
3,0.9999999999999999,0.011029152234123424
4,1.1666666666666665,0.0068144540880948345
5,1.333333333333333,0.009063802149529718
6,1.4999999999999998,0.021949797708322952
7,1.6666666666666665,0.01080001604864337
8,1.833333333333333,0.014092946218723706
9,1.9999999999999996,0.02624995342278405
10,2.166666666666666,0.015822732671558686
11,2.333333333333333,0.02280868898139513
12,2.4999999999999996,0.023107911624013416
13,2.666666666666666,0.033240633355494965
14,2.833333333333333,0.027365353879379977
15,2.9999999999999996,0.026060718098735523
16,3.166666666666666,0.022233949373696653
17,3.3333333333333326,0.03264712718178555
18,3.499999999999999,0.03352567648847872
19,3.666666666666666,0.03495823245600733
20,3.8333333333333326,0.045690050939921574
21,3.999999999999999,0.04813142980628214
22,4.166666666666666,0.04143817546574356
23,4.333333333333332,0.03838765881900071
24,4.499999999999999,0.04649228621402111
25,4.666666666666666,0.048284895641202016
26,4.833333333333332,0.0506457602479604
27,4.999999999999999,0.04467125835058534
28,5.166666666666666,0.05220663527906551
29,5.333333333333332,0.05332633157035883
30,5.499999999999999,0.04790601726951153
31,5.666666666666665,0.059629462365611834
32,5.833333333333332,0.06320773308065017
33,5.999999999999999,0.06114087732241569
34,6.166666666666665,0.06366610865596849
35,6.333333333333332,0.06280422789998419
36,6.499999999999998,0.06335860632405918
37,6.666666666666665,0.07037247113929056
38,6.833333333333332,0.07539469347434187
39,6.999999999999998,0.06310311571468522
40,7.166666666666665,0.06568177527974493
41,7.333333333333332,0.07162901996223561
42,7.499999999999998,0.06783086392514313
43,7.666666666666665,0.08484589612663648
44,7.833333333333332,0.07498641806296691
45,7.999999999999998,0.0802302259409816
46,8.166666666666664,0.07507576865699925
47,8.333333333333332,0.08095021620771775
48,8.499999999999998,0.08442027832597088
49,8.666666666666664,0.08314568884528148
50,8.833333333333332,0.08369299319156813
51,8.999999999999998,0.0859743636279641
52,9.166666666666664,0.08745499248957918
53,9.333333333333332,0.09615105712972224
54,9.499999999999998,0.09480317108647818
55,9.666666666666664,0.10430518997580358
56,9.833333333333332,0.09874088593164264
57,9.999999999999998,0.08629132276281097
58,10.166666666666664,0.09357925830110202
59,10.33333333333333,0.10708226129028661
60,10.499999999999998,0.10388221757211395
61,10.666666666666664,0.09616018591911596
62,10.83333333333333,0.10131532397818929
63,10.999999999999998,0.10278645868606197
64,11.166666666666664,0.09534426401029399
65,11.33333333333333,0.10340324278378729
66,11.499999999999998,0.09979228486513364
67,11.666666666666664,0.09882823775133945
68,11.83333333333333,0.11254462179602304
69,11.999999999999998,0.10283681122086619
70,12.166666666666664,0.11189760944740436
71,12.33333333333333,0.11832554137592444
72,12.499999999999996,0.11322846730289775
73,12.666666666666664,0.12044132664719605
