,time,abs
0,       0.5,  0.008586
1,    0.6667,   0.01355
2,    0.8333,   0.01538
3,         1,   0.01688
4,     1.167,   0.01985
5,     1.333,   0.02191
6,       1.5,   0.02269
7,     1.667,   0.02831
8,     1.833,   0.03179
9,         2,    0.0324
10,     2.167,   0.03567
11,     2.333,   0.03728
12,       2.5,   0.04288
13,     2.667,   0.04507
14,     2.833,   0.04528
15,         3,   0.04636
16,     3.167,   0.04967
17,     3.333,   0.05372
18,       3.5,   0.05754
19,     3.667,   0.05692
20,     3.833,   0.05917
21,         4,   0.06121
22,     4.167,   0.06567
23,     4.333,   0.06614
24,       4.5,   0.07037
25,     4.667,   0.07311
26,     4.833,   0.07502
27,         5,   0.07536
28,     5.167,   0.07775
29,     5.333,   0.08061
30,       5.5,   0.08121
31,     5.667,   0.08396
32,     5.833,   0.08798
33,         6,   0.09029
34,     6.167,   0.09223
35,     6.333,   0.09166
36,       6.5,   0.09544
37,     6.667,   0.09731
38,     6.833,   0.09848
39,         7,    0.1022
40,     7.167,    0.1027
41,     7.333,    0.1046
42,       7.5,    0.1051
43,     7.667,    0.1087
44,     7.833,    0.1101
45,         8,    0.1115
46,     8.167,    0.1157
47,     8.333,    0.1162
48,       8.5,    0.1162
49,     8.667,    0.1194
50,     8.833,    0.1222
51,         9,    0.1208
52,     9.167,    0.1254
53,     9.333,    0.1272
54,       9.5,    0.1287
55,     9.667,    0.1285
56,     9.833,    0.1326
57,        10,    0.1333
58,     10.17,    0.1354
59,     10.33,    0.1344
60,      10.5,    0.1391
61,     10.67,    0.1393
62,     10.83,    0.1404
63,        11,    0.1386
64,     11.17,    0.1435
65,     11.33,    0.1464
66,      11.5,    0.1463
67,     11.67,    0.1484
68,     11.83,    0.1491
69,        12,    0.1526
70,     12.17,    0.1528
71,     12.33,    0.1524
72,      12.5,    0.1552
73,     12.67,    0.1553
74,     12.83,    0.1584
75,        13,    0.1584
76,     13.17,    0.1598
77,     13.33,    0.1619
78,      13.5,    0.1611
79,     13.67,    0.1632
80,     13.83,    0.1644
81,        14,    0.1638
82,     14.17,    0.1648
83,     14.33,     0.168
84,      14.5,    0.1696
85,     14.67,      0.17
86,     14.83,    0.1719
87,        15,    0.1716
88,     15.17,    0.1754
89,     15.33,    0.1739
90,      15.5,    0.1746
91,     15.67,    0.1762
92,     15.83,    0.1771
93,        16,     0.178
94,     16.17,    0.1813
95,     16.33,    0.1796
96,      16.5,    0.1821
97,     16.67,    0.1795
98,     16.83,     0.184
99,        17,    0.1818
100,     17.17,    0.1848
101,     17.33,    0.1856
102,      17.5,     0.188
103,     17.67,    0.1882
104,     17.83,    0.1887
105,        18,    0.1882
106,     18.17,    0.1903
107,     18.33,    0.1923
108,      18.5,    0.1921
109,     18.67,    0.1896
110,     18.83,    0.1917
111,        19,    0.1933
112,     19.17,    0.1946
113,     19.33,    0.1962
114,      19.5,    0.1966
115,     19.67,    0.1982
116,     19.83,    0.1977
117,        20,    0.1971
118,     20.17,    0.1962
119,     20.33,    0.1996
120,      20.5,    0.1989
121,     20.67,    0.1997
122,     20.83,    0.2016
123,        21,    0.2017
124,     21.17,    0.2023
125,     21.33,    0.2044
126,      21.5,    0.2047
127,     21.67,    0.2037
128,     21.83,    0.2042
129,        22,    0.2054
130,     22.17,     0.205
131,     22.33,    0.2064
132,      22.5,    0.2059
133,     22.67,    0.2065
134,     22.83,    0.2068
135,        23,     0.206
136,     23.17,    0.2078
137,     23.33,     0.208
138,      23.5,    0.2114
139,     23.67,    0.2089
140,     23.83,    0.2107
141,        24,    0.2131
142,     24.17,    0.2118
143,     24.33,    0.2135
144,      24.5,    0.2142
145,     24.67,    0.2117
146,     24.83,    0.2124
147,        25,    0.2152
148,     25.17,    0.2136
149,     25.33,    0.2163
150,      25.5,    0.2143
151,     25.67,    0.2166
152,     25.83,    0.2152
153,        26,    0.2148
154,     26.17,    0.2149
155,     26.33,    0.2168
156,      26.5,    0.2181
157,     26.67,     0.217
158,     26.83,    0.2168
159,        27,    0.2191
160,     27.17,    0.2185
161,     27.33,    0.2203
162,      27.5,    0.2191
163,     27.67,    0.2188
164,     27.83,    0.2199
165,        28,    0.2214
166,     28.17,    0.2193
167,     28.33,    0.2217
168,      28.5,    0.2194
169,     28.67,    0.2215
170,     28.83,    0.2208
171,        29,    0.2222
172,     29.17,    0.2243
173,     29.33,    0.2212
174,      29.5,    0.2218
175,     29.67,     0.225
176,     29.83,    0.2241
177,        30,    0.2247
178,     30.17,    0.2246
179,     30.33,    0.2217
180,      30.5,    0.2251
181,     30.67,    0.2244
182,     30.83,    0.2231
183,        31,    0.2244
184,     31.17,    0.2235
185,     31.33,    0.2243
186,      31.5,    0.2237
187,     31.67,    0.2274
188,     31.83,    0.2256
189,        32,    0.2266
190,     32.17,    0.2245
191,     32.33,    0.2257
192,      32.5,    0.2273
193,     32.67,    0.2289
194,     32.83,    0.2265
195,        33,    0.2262
196,     33.17,     0.226
197,     33.33,    0.2277
198,      33.5,    0.2265
199,     33.67,    0.2278
200,     33.83,     0.228
201,        34,    0.2295
202,     34.17,    0.2266
