,time,abs
0,       0.5,   0.01085
1,    0.6667,   0.01798
2,    0.8333,   0.01885
3,         1,   0.02477
4,     1.167,   0.02847
5,     1.333,   0.03239
6,       1.5,   0.03713
7,     1.667,    0.0392
8,     1.833,   0.04366
9,         2,   0.04753
10,     2.167,   0.05359
11,     2.333,   0.05781
12,       2.5,   0.06056
13,     2.667,   0.06671
14,     2.833,   0.06817
15,         3,   0.07408
16,     3.167,    0.0778
17,     3.333,   0.08172
18,       3.5,   0.08387
19,     3.667,   0.08953
20,     3.833,   0.09316
21,         4,   0.09736
22,     4.167,    0.1019
23,     4.333,    0.1075
24,       4.5,    0.1118
25,     4.667,    0.1146
26,     4.833,    0.1182
27,         5,    0.1231
28,     5.167,    0.1275
29,     5.333,    0.1272
30,       5.5,    0.1329
31,     5.667,    0.1383
32,     5.833,    0.1414
33,         6,    0.1451
34,     6.167,    0.1524
35,     6.333,    0.1546
36,       6.5,    0.1579
37,     6.667,    0.1613
38,     6.833,    0.1667
39,         7,     0.171
40,     7.167,    0.1751
41,     7.333,    0.1787
42,       7.5,    0.1821
43,     7.667,    0.1875
44,     7.833,    0.1905
45,         8,    0.1946
46,     8.167,    0.2019
47,     8.333,     0.204
48,       8.5,    0.2094
49,     8.667,    0.2119
50,     8.833,    0.2147
51,         9,    0.2204
52,     9.167,    0.2229
53,     9.333,    0.2286
54,       9.5,    0.2309
55,     9.667,     0.235
56,     9.833,    0.2407
57,        10,    0.2429
58,     10.17,      0.25
59,     10.33,    0.2546
60,      10.5,    0.2556
61,     10.67,    0.2625
62,     10.83,    0.2621
63,        11,    0.2679
64,     11.17,    0.2722
65,     11.33,    0.2774
66,      11.5,    0.2804
67,     11.67,    0.2847
68,     11.83,     0.288
69,        12,    0.2956
70,     12.17,    0.2965
71,     12.33,    0.3004
72,      12.5,    0.3061
73,     12.67,    0.3086
74,     12.83,    0.3142
75,        13,    0.3166
76,     13.17,    0.3222
77,     13.33,    0.3228
78,      13.5,    0.3289
79,     13.67,     0.333
80,     13.83,    0.3379
81,        14,    0.3387
82,     14.17,    0.3446
83,     14.33,    0.3513
84,      14.5,    0.3516
85,     14.67,     0.357
86,     14.83,    0.3599
87,        15,    0.3646
88,     15.17,    0.3696
89,     15.33,    0.3728
90,      15.5,    0.3765
91,     15.67,    0.3801
92,     15.83,     0.387
93,        16,    0.3897
94,     16.17,    0.3952
95,     16.33,    0.3974
96,      16.5,    0.4021
97,     16.67,    0.4055
98,     16.83,    0.4082
99,        17,    0.4148
100,     17.17,    0.4171
101,     17.33,    0.4245
102,      17.5,     0.426
103,     17.67,     0.431
104,     17.83,    0.4351
105,        18,    0.4404
106,     18.17,    0.4426
107,     18.33,    0.4456
108,      18.5,    0.4479
109,     18.67,     0.454
110,     18.83,    0.4589
111,        19,    0.4622
112,     19.17,    0.4662
113,     19.33,    0.4741
114,      19.5,    0.4704
115,     19.67,    0.4764
116,     19.83,     0.482
117,        20,    0.4837
118,     20.17,    0.4903
119,     20.33,     0.493
120,      20.5,    0.4992
121,     20.67,     0.503
122,     20.83,    0.5066
123,        21,    0.5114
124,     21.17,    0.5158
125,     21.33,    0.5206
126,      21.5,    0.5219
127,     21.67,    0.5292
128,     21.83,    0.5296
129,        22,    0.5314
130,     22.17,    0.5393
131,     22.33,    0.5412
132,      22.5,    0.5486
133,     22.67,    0.5469
134,     22.83,    0.5566
135,        23,    0.5586
136,     23.17,     0.561
137,     23.33,    0.5668
138,      23.5,     0.571
139,     23.67,    0.5743
140,     23.83,    0.5769
141,        24,    0.5836
142,     24.17,    0.5874
143,     24.33,    0.5928
144,      24.5,    0.5943
145,     24.67,    0.6012
146,     24.83,    0.6013
147,        25,    0.6032
148,     25.17,    0.6082
149,     25.33,    0.6159
150,      25.5,    0.6207
151,     25.67,     0.626
152,     25.83,    0.6275
153,        26,    0.6322
154,     26.17,    0.6377
155,     26.33,    0.6418
156,      26.5,    0.6435
157,     26.67,    0.6468
158,     26.83,    0.6525
159,        27,    0.6553
160,     27.17,      0.66
161,     27.33,    0.6638
162,      27.5,    0.6669
163,     27.67,    0.6754
164,     27.83,    0.6771
165,        28,    0.6778
166,     28.17,    0.6831
167,     28.33,     0.686
168,      28.5,    0.6943
169,     28.67,    0.6942
170,     28.83,    0.7052
171,        29,    0.7027
172,     29.17,    0.7065
173,     29.33,    0.7108
174,      29.5,    0.7169
175,     29.67,    0.7198
176,     29.83,    0.7195
177,        30,    0.7259
178,     30.17,    0.7341
179,     30.33,    0.7352
180,      30.5,    0.7418
181,     30.67,    0.7422
182,     30.83,    0.7473
183,        31,     0.755
184,     31.17,    0.7567
185,     31.33,     0.758
186,      31.5,     0.765
187,     31.67,    0.7687
188,     31.83,    0.7697
189,        32,    0.7736
190,     32.17,    0.7833
191,     32.33,    0.7807
192,      32.5,    0.7874
193,     32.67,    0.7925
194,     32.83,    0.7968
195,        33,    0.8023
196,     33.17,    0.8037
197,     33.33,     0.813
198,      33.5,    0.8095
199,     33.67,    0.8132
200,     33.83,    0.8187
201,        34,    0.8269
202,     34.17,    0.8298
203,     34.33,    0.8314
204,      34.5,    0.8265
205,     34.67,    0.8411
206,     34.83,    0.8405
207,        35,    0.8523
208,     35.17,    0.8515
209,     35.33,    0.8569
210,      35.5,     0.859
211,     35.67,    0.8642
212,     35.83,    0.8706
213,        36,    0.8747
214,     36.17,    0.8764
215,     36.33,    0.8807
216,      36.5,    0.8736
217,     36.67,    0.8908
218,     36.83,    0.8905
219,        37,    0.8977
220,     37.17,    0.9029
221,     37.33,    0.9084
222,      37.5,    0.9079
223,     37.67,    0.9115
224,     37.83,    0.9108
225,        38,    0.9221
226,     38.17,    0.9211
227,     38.33,    0.9277
228,      38.5,    0.9272
229,     38.67,    0.9293
230,     38.83,    0.9404
231,        39,     0.943
232,     39.17,    0.9395
233,     39.33,    0.9507
234,      39.5,     0.955
235,     39.67,    0.9565
236,     39.83,    0.9568
237,        40,    0.9666
238,     40.17,    0.9715
239,     40.33,    0.9627
240,      40.5,    0.9818
241,     40.67,     0.988
242,     40.83,    0.9743
243,        41,    0.9896
244,     41.17,    0.9958
245,     41.33,    0.9941
246,      41.5,    0.9989
247,     41.67,     1.004
248,     41.83,     1.012
249,        42,     1.012
250,     42.17,      1.02
251,     42.33,     1.015
252,      42.5,     1.022
253,     42.67,     1.027
254,     42.83,     1.035
255,        43,     1.037
256,     43.17,     1.037
257,     43.33,     1.036
258,      43.5,     1.051
259,     43.67,     1.062
260,     43.83,     1.055
261,        44,     1.061
262,     44.17,     1.061
263,     44.33,      1.07
264,      44.5,     1.081
265,     44.67,     1.077
266,     44.83,      1.08
267,        45,     1.091
268,     45.17,     1.097
269,     45.33,     1.094
270,      45.5,     1.096
271,     45.67,     1.105
272,     45.83,     1.097
273,        46,     1.116
274,     46.17,     1.117
275,     46.33,     1.121
276,      46.5,     1.114
277,     46.67,     1.123
278,     46.83,     1.125
279,        47,     1.135
